1044
0	0 0
122682	1 12	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,5 2,6 3,4 4,6
122683	1 13	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,5 2,6 3,4 4,6 5,6
122686	1 13	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,6 4,6
122687	1 14	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,6 4,6 5,6
122746	1 13	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,5 2,6 3,4 4,5 4,6
122747	1 14	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,5 2,6 3,4 4,5 4,6 5,6
122748	1 13	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,6 4,5
122749	1 14	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,6 4,5 5,6
122750	1 14	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,6 4,5 4,6
122751	1 15	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,6 4,5 4,6 5,6
122878	1 15	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6
122879	1 16	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
128831	1 14	0,4 0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,6 4,6 5,6
128891	1 14	0,4 0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 4,5 4,6 5,6
128892	1 13	0,4 0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,6 4,5
128893	1 14	0,4 0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,6 4,5 5,6
128895	1 15	0,4 0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,6 4,5 4,6 5,6
128956	1 13	0,4 0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,5 3,6
128957	1 14	0,4 0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,5 3,6 5,6
128958	1 14	0,4 0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,5 3,6 4,6
128959	1 15	0,4 0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,5 3,6 4,6 5,6
129022	1 15	0,4 0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,5 3,6 4,5 4,6
129023	1 16	0,4 0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,5 3,6 4,5 4,6 5,6
131004	1 14	0,4 0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6
131005	1 15	0,4 0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 5,6
131007	1 16	0,4 0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,6 5,6
131071	1 17	0,4 0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
259903	1 15	0,3 0,4 0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,6 4,6 5,6
259963	1 15	0,3 0,4 0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 4,5 4,6 5,6
259964	1 14	0,3 0,4 0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,6 4,5
259965	1 15	0,3 0,4 0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,6 4,5 5,6
259967	1 16	0,3 0,4 0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,6 4,5 4,6 5,6
260094	1 16	0,3 0,4 0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,5 3,6 4,5 4,6
260095	1 17	0,3 0,4 0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,5 3,6 4,5 4,6 5,6
262143	1 18	0,3 0,4 0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
375775	0 15	1,2 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
375776	0 11	0,6 1,2 1,3 1,4 1,5 2,3 2,4 2,5 3,4 3,5 4,5
375777	1 12	0,6 1,2 1,3 1,4 1,5 2,3 2,4 2,5 3,4 3,5 4,5 5,6
375779	1 13	0,6 1,2 1,3 1,4 1,5 2,3 2,4 2,5 3,4 3,5 4,5 4,6 5,6
375783	1 14	0,6 1,2 1,3 1,4 1,5 2,3 2,4 2,5 3,4 3,5 3,6 4,5 4,6 5,6
375791	1 15	0,6 1,2 1,3 1,4 1,5 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
375807	1 16	0,6 1,2 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
375841	0 9	0,5 0,6 1,2 1,3 1,4 2,3 2,4 3,4 5,6
375843	1 10	0,5 0,6 1,2 1,3 1,4 2,3 2,4 3,4 4,6 5,6
375847	1 11	0,5 0,6 1,2 1,3 1,4 2,3 2,4 3,4 3,6 4,6 5,6
375855	1 12	0,5 0,6 1,2 1,3 1,4 2,3 2,4 2,6 3,4 3,6 4,6 5,6
375871	1 13	0,5 0,6 1,2 1,3 1,4 1,6 2,3 2,4 2,6 3,4 3,6 4,6 5,6
375907	1 11	0,5 0,6 1,2 1,3 1,4 2,3 2,4 3,4 4,5 4,6 5,6
375909	1 11	0,5 0,6 1,2 1,3 1,4 2,3 2,4 3,4 3,6 4,5 5,6
375911	1 12	0,5 0,6 1,2 1,3 1,4 2,3 2,4 3,4 3,6 4,5 4,6 5,6
375917	1 12	0,5 0,6 1,2 1,3 1,4 2,3 2,4 2,6 3,4 3,6 4,5 5,6
375919	1 13	0,5 0,6 1,2 1,3 1,4 2,3 2,4 2,6 3,4 3,6 4,5 4,6 5,6
375932	1 12	0,5 0,6 1,2 1,3 1,4 1,6 2,3 2,4 2,6 3,4 3,6 4,5
375933	1 13	0,5 0,6 1,2 1,3 1,4 1,6 2,3 2,4 2,6 3,4 3,6 4,5 5,6
375934	1 13	0,5 0,6 1,2 1,3 1,4 1,6 2,3 2,4 2,6 3,4 3,6 4,5 4,6
375935	1 14	0,5 0,6 1,2 1,3 1,4 1,6 2,3 2,4 2,6 3,4 3,6 4,5 4,6 5,6
376039	1 13	0,5 0,6 1,2 1,3 1,4 2,3 2,4 3,4 3,5 3,6 4,5 4,6 5,6
376043	1 13	0,5 0,6 1,2 1,3 1,4 2,3 2,4 2,6 3,4 3,5 4,5 4,6 5,6
376047	1 14	0,5 0,6 1,2 1,3 1,4 2,3 2,4 2,6 3,4 3,5 3,6 4,5 4,6 5,6
376056	1 12	0,5 0,6 1,2 1,3 1,4 1,6 2,3 2,4 2,6 3,4 3,5 4,5
376057	1 13	0,5 0,6 1,2 1,3 1,4 1,6 2,3 2,4 2,6 3,4 3,5 4,5 5,6
376058	1 13	0,5 0,6 1,2 1,3 1,4 1,6 2,3 2,4 2,6 3,4 3,5 4,5 4,6
376059	1 14	0,5 0,6 1,2 1,3 1,4 1,6 2,3 2,4 2,6 3,4 3,5 4,5 4,6 5,6
376062	1 14	0,5 0,6 1,2 1,3 1,4 1,6 2,3 2,4 2,6 3,4 3,5 3,6 4,5 4,6
376063	1 15	0,5 0,6 1,2 1,3 1,4 1,6 2,3 2,4 2,6 3,4 3,5 3,6 4,5 4,6 5,6
376303	1 15	0,5 0,6 1,2 1,3 1,4 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
376310	1 14	0,5 0,6 1,2 1,3 1,4 1,6 2,3 2,4 2,5 3,4 3,5 3,6 4,5 4,6
376311	1 15	0,5 0,6 1,2 1,3 1,4 1,6 2,3 2,4 2,5 3,4 3,5 3,6 4,5 4,6 5,6
376318	1 15	0,5 0,6 1,2 1,3 1,4 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6
376319	1 16	0,5 0,6 1,2 1,3 1,4 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
376830	1 16	0,5 0,6 1,2 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6
376831	1 17	0,5 0,6 1,2 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
377983	1 12	0,4 0,5 0,6 1,2 1,3 1,6 2,3 2,6 3,6 4,5 4,6 5,6
378106	1 11	0,4 0,5 0,6 1,2 1,3 1,6 2,3 2,6 3,5 4,5 4,6
378107	1 12	0,4 0,5 0,6 1,2 1,3 1,6 2,3 2,6 3,5 4,5 4,6 5,6
378111	1 13	0,4 0,5 0,6 1,2 1,3 1,6 2,3 2,6 3,5 3,6 4,5 4,6 5,6
378358	1 12	0,4 0,5 0,6 1,2 1,3 1,6 2,3 2,5 3,5 3,6 4,5 4,6
378359	1 13	0,4 0,5 0,6 1,2 1,3 1,6 2,3 2,5 3,5 3,6 4,5 4,6 5,6
378366	1 13	0,4 0,5 0,6 1,2 1,3 1,6 2,3 2,5 2,6 3,5 3,6 4,5 4,6
378367	1 14	0,4 0,5 0,6 1,2 1,3 1,6 2,3 2,5 2,6 3,5 3,6 4,5 4,6 5,6
378878	1 14	0,4 0,5 0,6 1,2 1,3 1,5 1,6 2,3 2,5 2,6 3,5 3,6 4,5 4,6
378879	1 15	0,4 0,5 0,6 1,2 1,3 1,5 1,6 2,3 2,5 2,6 3,5 3,6 4,5 4,6 5,6
380275	1 12	0,4 0,5 0,6 1,2 1,3 1,6 2,3 2,5 3,4 4,5 4,6 5,6
380278	1 12	0,4 0,5 0,6 1,2 1,3 1,6 2,3 2,5 3,4 3,6 4,5 4,6
380279	1 13	0,4 0,5 0,6 1,2 1,3 1,6 2,3 2,5 3,4 3,6 4,5 4,6 5,6
380287	1 14	0,4 0,5 0,6 1,2 1,3 1,6 2,3 2,5 2,6 3,4 3,6 4,5 4,6 5,6
380406	1 13	0,4 0,5 0,6 1,2 1,3 1,6 2,3 2,5 3,4 3,5 3,6 4,5 4,6
380407	1 14	0,4 0,5 0,6 1,2 1,3 1,6 2,3 2,5 3,4 3,5 3,6 4,5 4,6 5,6
380410	1 13	0,4 0,5 0,6 1,2 1,3 1,6 2,3 2,5 2,6 3,4 3,5 4,5 4,6
380411	1 14	0,4 0,5 0,6 1,2 1,3 1,6 2,3 2,5 2,6 3,4 3,5 4,5 4,6 5,6
380415	1 15	0,4 0,5 0,6 1,2 1,3 1,6 2,3 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
380731	1 13	0,4 0,5 0,6 1,2 1,3 1,5 1,6 2,3 2,5 2,6 3,4 4,6 5,6
380735	1 14	0,4 0,5 0,6 1,2 1,3 1,5 1,6 2,3 2,5 2,6 3,4 3,6 4,6 5,6
380795	1 14	0,4 0,5 0,6 1,2 1,3 1,5 1,6 2,3 2,5 2,6 3,4 4,5 4,6 5,6
380796	1 13	0,4 0,5 0,6 1,2 1,3 1,5 1,6 2,3 2,5 2,6 3,4 3,6 4,5
380797	1 14	0,4 0,5 0,6 1,2 1,3 1,5 1,6 2,3 2,5 2,6 3,4 3,6 4,5 5,6
380798	1 14	0,4 0,5 0,6 1,2 1,3 1,5 1,6 2,3 2,5 2,6 3,4 3,6 4,5 4,6
380799	1 15	0,4 0,5 0,6 1,2 1,3 1,5 1,6 2,3 2,5 2,6 3,4 3,6 4,5 4,6 5,6
380863	1 15	0,4 0,5 0,6 1,2 1,3 1,5 1,6 2,3 2,5 2,6 3,4 3,5 3,6 4,6 5,6
380926	1 15	0,4 0,5 0,6 1,2 1,3 1,5 1,6 2,3 2,5 2,6 3,4 3,5 3,6 4,5 4,6
380927	1 16	0,4 0,5 0,6 1,2 1,3 1,5 1,6 2,3 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
384501	1 14	0,4 0,5 0,6 1,2 1,3 1,6 2,3 2,4 2,5 3,4 3,5 3,6 4,5 5,6
384503	1 15	0,4 0,5 0,6 1,2 1,3 1,6 2,3 2,4 2,5 3,4 3,5 3,6 4,5 4,6 5,6
384511	1 16	0,4 0,5 0,6 1,2 1,3 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
384697	1 13	0,4 0,5 0,6 1,2 1,3 1,5 1,6 2,3 2,4 2,6 3,4 3,5 5,6
384699	1 14	0,4 0,5 0,6 1,2 1,3 1,5 1,6 2,3 2,4 2,6 3,4 3,5 4,6 5,6
384701	1 14	0,4 0,5 0,6 1,2 1,3 1,5 1,6 2,3 2,4 2,6 3,4 3,5 3,6 5,6
384703	1 15	0,4 0,5 0,6 1,2 1,3 1,5 1,6 2,3 2,4 2,6 3,4 3,5 3,6 4,6 5,6
384763	1 15	0,4 0,5 0,6 1,2 1,3 1,5 1,6 2,3 2,4 2,6 3,4 3,5 4,5 4,6 5,6
384764	1 14	0,4 0,5 0,6 1,2 1,3 1,5 1,6 2,3 2,4 2,6 3,4 3,5 3,6 4,5
384765	1 15	0,4 0,5 0,6 1,2 1,3 1,5 1,6 2,3 2,4 2,6 3,4 3,5 3,6 4,5 5,6
384767	1 16	0,4 0,5 0,6 1,2 1,3 1,5 1,6 2,3 2,4 2,6 3,4 3,5 3,6 4,5 4,6 5,6
384957	1 15	0,4 0,5 0,6 1,2 1,3 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 5,6
384958	1 15	0,4 0,5 0,6 1,2 1,3 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,6
384959	1 16	0,4 0,5 0,6 1,2 1,3 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,6 5,6
385022	1 16	0,4 0,5 0,6 1,2 1,3 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6
385023	1 17	0,4 0,5 0,6 1,2 1,3 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
393149	1 16	0,4 0,5 0,6 1,2 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 5,6
393151	1 17	0,4 0,5 0,6 1,2 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,6 5,6
393215	1 18	0,4 0,5 0,6 1,2 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
425917	1 15	0,3 0,4 0,5 0,6 1,2 1,4 1,5 1,6 2,4 2,5 2,6 3,4 3,5 3,6 5,6
425919	1 16	0,3 0,4 0,5 0,6 1,2 1,4 1,5 1,6 2,4 2,5 2,6 3,4 3,5 3,6 4,6 5,6
425983	1 17	0,3 0,4 0,5 0,6 1,2 1,4 1,5 1,6 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
452606	1 15	0,3 0,4 0,5 0,6 1,2 1,4 1,5 1,6 2,3 2,5 2,6 3,5 3,6 4,5 4,6
452607	1 16	0,3 0,4 0,5 0,6 1,2 1,4 1,5 1,6 2,3 2,5 2,6 3,5 3,6 4,5 4,6 5,6
454463	1 15	0,3 0,4 0,5 0,6 1,2 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,6 4,6 5,6
454524	1 14	0,3 0,4 0,5 0,6 1,2 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,6 4,5
454525	1 15	0,3 0,4 0,5 0,6 1,2 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,6 4,5 5,6
454527	1 16	0,3 0,4 0,5 0,6 1,2 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,6 4,5 4,6 5,6
454654	1 16	0,3 0,4 0,5 0,6 1,2 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,5 3,6 4,5 4,6
454655	1 17	0,3 0,4 0,5 0,6 1,2 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
458685	1 16	0,3 0,4 0,5 0,6 1,2 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 5,6
458687	1 17	0,3 0,4 0,5 0,6 1,2 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,6 5,6
458751	1 18	0,3 0,4 0,5 0,6 1,2 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
522111	1 17	0,3 0,4 0,5 0,6 1,2 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,6 4,5 4,6 5,6
522238	1 17	0,3 0,4 0,5 0,6 1,2 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,5 3,6 4,5 4,6
522239	1 18	0,3 0,4 0,5 0,6 1,2 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,5 3,6 4,5 4,6 5,6
524287	1 19	0,3 0,4 0,5 0,6 1,2 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
1015743	1 18	0,2 0,3 0,4 0,5 0,6 1,2 1,3 1,4 1,5 1,6 2,4 2,5 2,6 3,4 3,5 3,6 4,6 5,6
1015807	1 19	0,2 0,3 0,4 0,5 0,6 1,2 1,3 1,4 1,5 1,6 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
1048575	1 20	0,2 0,3 0,4 0,5 0,6 1,2 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
2097151	1 21	0,1 0,2 0,3 0,4 0,5 0,6 1,2 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
